# Reference      Predicted      Error          
-0.00222        0.02056         0.02277        
0.00222         -0.02055        0.02277        
-0.00222        0.02055         0.02277        
0.00222         -0.02056        0.02277        
-0.00222        0.02056         0.02277        
0.00000         0.00000         0.00000        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
-0.00000        -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         -0.00001        0.00001        
-0.00000        0.00000         0.00000        
0.00867         0.04614         0.03747        
-0.00867        -0.04614        0.03746        
-0.00867        -0.04613        0.03746        
0.00867         0.04615         0.03747        
-0.00867        -0.04613        0.03746        
0.00867         0.04615         0.03747        
-0.00867        -0.04614        0.03747        
0.00867         0.04613         0.03746        
-0.00000        -0.00002        0.00002        
0.00000         -0.00002        0.00002        
0.00000         -0.00002        0.00002        
0.00000         -0.00002        0.00002        
0.00000         0.00002         0.00002        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
-0.00000        -0.00001        0.00001        
0.00168         0.06063         0.05895        
-0.00168        -0.06061        0.05894        
-0.00168        -0.06062        0.05894        
0.00168         0.06063         0.05895        
-0.00168        -0.06062        0.05894        
0.00168         0.06063         0.05895        
-0.00168        -0.06062        0.05894        
0.00168         0.06063         0.05895        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
-0.00125        0.00010         0.00135        
0.00125         -0.00011        0.00136        
0.00125         -0.00010        0.00135        
-0.00125        0.00011         0.00135        
0.00125         -0.00010        0.00135        
-0.00125        0.00011         0.00135        
0.00125         -0.00011        0.00136        
-0.00125        0.00010         0.00135        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00206        -0.00213        0.00007        
0.00206         0.00213         0.00007        
0.00206         0.00213         0.00007        
-0.00206        -0.00213        0.00007        
0.00206         0.00213         0.00007        
-0.00206        -0.00213        0.00007        
0.00206         0.00213         0.00007        
-0.00206        -0.00213        0.00007        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00571         -0.00413        0.00984        
-0.00571        0.00413         0.00984        
-0.00571        0.00413         0.00984        
0.00571         -0.00414        0.00984        
-0.00571        0.00413         0.00984        
0.00571         -0.00414        0.00984        
-0.00571        0.00413         0.00984        
0.00571         -0.00413        0.00984        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00658         -0.00589        0.01247        
-0.00658        0.00589         0.01247        
-0.00658        0.00589         0.01247        
0.00658         -0.00589        0.01247        
-0.00658        0.00589         0.01247        
0.00658         -0.00589        0.01247        
